wea_stn_cd,issue_date,forecast_type_day,wea_num,valid_date_calcd
KFAT,20151011,max_7,78,20151018
KCPR,20151011,max_7,73,20151018
KP60,20151011,max_7,57,20151018
KPHX,20151011,max_7,86,20151018
KFAR,20151011,max_7,61,20151018
KINL,20151011,max_7,51,20151018
KSEA,20151011,pop1_7,45,20151018
KYKM,20151011,pop1_7,20,20151018
KUIL,20151011,pop1_7,53,20151018
KPDX,20151011,pop1_7,38,20151018
KLAX,20151011,pop1_7,5,20151018
KFAT,20151011,pop1_7,13,20151018
KCPR,20151011,pop1_7,1,20151018
KP60,20151011,pop1_7,8,20151018
KPHX,20151011,pop1_7,22,20151018
KFAR,20151011,pop1_7,0,20151018
KINL,20151011,pop1_7,6,20151018
KSEA,20151011,pop2_7,50,20151018
KYKM,20151011,pop2_7,22,20151018
KUIL,20151011,pop2_7,51,20151018
KPDX,20151011,pop2_7,44,20151018
KLAX,20151011,pop2_7,13,20151018
KFAT,20151011,pop2_7,14,20151018
KCPR,20151011,pop2_7,3,20151018
KP60,20151011,pop2_7,25,20151018
KPHX,20151011,pop2_7,19,20151018
KFAR,20151011,pop2_7,1,20151018
KINL,20151011,pop2_7,3,20151018
KSEA,20151012,min_3,49,20151015
KYKM,20151012,min_3,45,20151015
KUIL,20151012,min_3,48,20151015
KPDX,20151012,min_3,50,20151015
KLAX,20151012,min_3,68,20151015
KFAT,20151012,min_3,66,20151015
KCPR,20151012,min_3,40,20151015
KP60,20151012,min_3,31,20151015
KPHX,20151012,min_3,75,20151015
KFAR,20151012,min_3,42,20151015
KINL,20151012,min_3,36,20151015
KSEA,20151012,max_3,68,20151015
KYKM,20151012,max_3,72,20151015
KUIL,20151012,max_3,68,20151015
KPDX,20151012,max_3,76,20151015
KLAX,20151012,max_3,76,20151015
KFAT,20151012,max_3,86,20151015
KCPR,20151012,max_3,60,20151015
KP60,20151012,max_3,57,20151015
KPHX,20151012,max_3,97,20151015
KFAR,20151012,max_3,56,20151015
KINL,20151012,max_3,50,20151015
KSEA,20151012,pop1_3,0,20151015
KYKM,20151012,pop1_3,0,20151015
KUIL,20151012,pop1_3,1,20151015
KPDX,20151012,pop1_3,0,20151015
KLAX,20151012,pop1_3,12,20151015
KFAT,20151012,pop1_3,11,20151015
KCPR,20151012,pop1_3,0,20151015
KP60,20151012,pop1_3,1,20151015
KPHX,20151012,pop1_3,3,20151015
KFAR,20151012,pop1_3,14,20151015
KINL,20151012,pop1_3,16,20151015
KSEA,20151012,pop2_3,0,20151015
KYKM,20151012,pop2_3,0,20151015
KUIL,20151012,pop2_3,0,20151015
KPDX,20151012,pop2_3,0,20151015
KLAX,20151012,pop2_3,11,20151015
KFAT,20151012,pop2_3,17,20151015
KCPR,20151012,pop2_3,4,20151015
KP60,20151012,pop2_3,1,20151015
KPHX,20151012,pop2_3,12,20151015
KFAR,20151012,pop2_3,11,20151015
KINL,20151012,pop2_3,45,20151015
KSEA,20151012,min_4,52,20151016
KYKM,20151012,min_4,44,20151016
KUIL,20151012,min_4,50,20151016
KPDX,20151012,min_4,52,20151016
KLAX,20151012,min_4,67,20151016
KFAT,20151012,min_4,64,20151016
KCPR,20151012,min_4,34,20151016
KP60,20151012,min_4,30,20151016
KPHX,20151012,min_4,74,20151016
KFAR,20151012,min_4,33,20151016
KINL,20151012,min_4,29,20151016
KSEA,20151012,max_4,70,20151016
KYKM,20151012,max_4,73,20151016
KUIL,20151012,max_4,68,20151016
KPDX,20151012,max_4,76,20151016
KLAX,20151012,max_4,76,20151016
KFAT,20151012,max_4,86,20151016
KCPR,20151012,max_4,64,20151016
KP60,20151012,max_4,59,20151016
KPHX,20151012,max_4,91,20151016
KFAR,20151012,max_4,49,20151016
KINL,20151012,max_4,41,20151016
KSEA,20151012,pop1_4,0,20151016
KYKM,20151012,pop1_4,0,20151016
KUIL,20151012,pop1_4,0,20151016
KPDX,20151012,pop1_4,0,20151016
KLAX,20151012,pop1_4,8,20151016
KFAT,20151012,pop1_4,6,20151016
KCPR,20151012,pop1_4,1,20151016
KP60,20151012,pop1_4,0,20151016
KPHX,20151012,pop1_4,22,20151016
KFAR,20151012,pop1_4,6,20151016
KINL,20151012,pop1_4,16,20151016
KSEA,20151012,pop2_4,1,20151016
KYKM,20151012,pop2_4,0,20151016
KUIL,20151012,pop2_4,5,20151016
KPDX,20151012,pop2_4,0,20151016
KLAX,20151012,pop2_4,7,20151016
KFAT,20151012,pop2_4,8,20151016
KCPR,20151012,pop2_4,0,20151016
KP60,20151012,pop2_4,0,20151016
KPHX,20151012,pop2_4,27,20151016
KFAR,20151012,pop2_4,3,20151016
KINL,20151012,pop2_4,12,20151016
KSEA,20151012,min_5,55,20151017
KYKM,20151012,min_5,47,20151017
KUIL,20151012,min_5,51,20151017
KPDX,20151012,min_5,54,20151017
KLAX,20151012,min_5,67,20151017
KFAT,20151012,min_5,63,20151017
KCPR,20151012,min_5,37,20151017
KP60,20151012,min_5,33,20151017
KPHX,20151012,min_5,71,20151017
KFAR,20151012,min_5,30,20151017
KINL,20151012,min_5,26,20151017
KSEA,20151012,max_5,62,20151017
KYKM,20151012,max_5,71,20151017
KUIL,20151012,max_5,63,20151017
KPDX,20151012,max_5,66,20151017
KLAX,20151012,max_5,76,20151017
KFAT,20151012,max_5,81,20151017
KCPR,20151012,max_5,72,20151017
KP60,20151012,max_5,61,20151017
KPHX,20151012,max_5,88,20151017
KFAR,20151012,max_5,54,20151017
KINL,20151012,max_5,46,20151017
KSEA,20151012,pop1_5,11,20151017
KYKM,20151012,pop1_5,4,20151017
KUIL,20151012,pop1_5,31,20151017
KPDX,20151012,pop1_5,16,20151017
KLAX,20151012,pop1_5,5,20151017
KFAT,20151012,pop1_5,6,20151017
KCPR,20151012,pop1_5,0,20151017
KP60,20151012,pop1_5,0,20151017
KPHX,20151012,pop1_5,33,20151017
KFAR,20151012,pop1_5,0,20151017
KINL,20151012,pop1_5,9,20151017
KSEA,20151012,pop2_5,52,20151017
KYKM,20151012,pop2_5,24,20151017
KUIL,20151012,pop2_5,67,20151017
KPDX,20151012,pop2_5,54,20151017
KLAX,20151012,pop2_5,9,20151017
KFAT,20151012,pop2_5,12,20151017
KCPR,20151012,pop2_5,2,20151017
KP60,20151012,pop2_5,5,20151017
KPHX,20151012,pop2_5,19,20151017
KFAR,20151012,pop2_5,1,20151017
KINL,20151012,pop2_5,6,20151017
KSEA,20151012,min_6,54,20151018
KYKM,20151012,min_6,47,20151018
KUIL,20151012,min_6,51,20151018
KPDX,20151012,min_6,54,20151018
KLAX,20151012,min_6,67,20151018
KFAT,20151012,min_6,61,20151018
KCPR,20151012,min_6,46,20151018
KP60,20151012,min_6,36,20151018
KPHX,20151012,min_6,70,20151018
KFAR,20151012,min_6,35,20151018
KINL,20151012,min_6,29,20151018
KSEA,20151012,max_6,60,20151018
KYKM,20151012,max_6,67,20151018
KUIL,20151012,max_6,62,20151018
KPDX,20151012,max_6,65,20151018
KLAX,20151012,max_6,75,20151018
KFAT,20151012,max_6,78,20151018
KCPR,20151012,max_6,73,20151018
KP60,20151012,max_6,54,20151018
KPHX,20151012,max_6,86,20151018
KFAR,20151012,max_6,61,20151018
KINL,20151012,max_6,52,20151018
KSEA,20151012,pop1_6,51,20151018
KYKM,20151012,pop1_6,25,20151018
KUIL,20151012,pop1_6,57,20151018
KPDX,20151012,pop1_6,42,20151018
KLAX,20151012,pop1_6,5,20151018
KFAT,20151012,pop1_6,13,20151018
KCPR,20151012,pop1_6,2,20151018
KP60,20151012,pop1_6,9,20151018
KPHX,20151012,pop1_6,17,20151018
KFAR,20151012,pop1_6,0,20151018
KINL,20151012,pop1_6,1,20151018
KSEA,20151012,pop2_6,50,20151018
KYKM,20151012,pop2_6,15,20151018
KUIL,20151012,pop2_6,62,20151018
KPDX,20151012,pop2_6,42,20151018
KLAX,20151012,pop2_6,11,20151018
KFAT,20151012,pop2_6,10,20151018
KCPR,20151012,pop2_6,6,20151018
KP60,20151012,pop2_6,49,20151018
KPHX,20151012,pop2_6,17,20151018
KFAR,20151012,pop2_6,1,20151018
KINL,20151012,pop2_6,2,20151018
KSEA,20151012,min_7,53,20151019
KYKM,20151012,min_7,46,20151019
KUIL,20151012,min_7,50,20151019
KPDX,20151012,min_7,53,20151019
KLAX,20151012,min_7,66,20151019
KFAT,20151012,min_7,59,20151019
KCPR,20151012,min_7,45,20151019
KP60,20151012,min_7,34,20151019
KPHX,20151012,min_7,68,20151019
KFAR,20151012,min_7,41,20151019
KINL,20151012,min_7,34,20151019
KSEA,20151012,max_7,60,20151019
KYKM,20151012,max_7,67,20151019
KUIL,20151012,max_7,62,20151019
KPDX,20151012,max_7,65,20151019
KLAX,20151012,max_7,76,20151019
KFAT,20151012,max_7,80,20151019
KCPR,20151012,max_7,65,20151019
KP60,20151012,max_7,48,20151019
KPHX,20151012,max_7,85,20151019
KFAR,20151012,max_7,63,20151019
KINL,20151012,max_7,55,20151019
KSEA,20151012,pop1_7,51,20151019
KYKM,20151012,pop1_7,18,20151019
KUIL,20151012,pop1_7,55,20151019
KPDX,20151012,pop1_7,45,20151019
KLAX,20151012,pop1_7,3,20151019
KFAT,20151012,pop1_7,3,20151019
KCPR,20151012,pop1_7,16,20151019
KP60,20151012,pop1_7,42,20151019
KPHX,20151012,pop1_7,20,20151019
KFAR,20151012,pop1_7,3,20151019
KINL,20151012,pop1_7,7,20151019
KSEA,20151012,pop2_7,39,20151019
KYKM,20151012,pop2_7,14,20151019
KUIL,20151012,pop2_7,37,20151019
KPDX,20151012,pop2_7,33,20151019
KLAX,20151012,pop2_7,5,20151019
KFAT,20151012,pop2_7,2,20151019
KCPR,20151012,pop2_7,28,20151019
KP60,20151012,pop2_7,48,20151019
KPHX,20151012,pop2_7,18,20151019
KFAR,20151012,pop2_7,10,20151019
KINL,20151012,pop2_7,13,20151019
KSEA,20151013,min_3,51,20151016
KYKM,20151013,min_3,46,20151016
KUIL,20151013,min_3,51,20151016
KPDX,20151013,min_3,52,20151016
KLAX,20151013,min_3,67,20151016
KFAT,20151013,min_3,63,20151016
KCPR,20151013,min_3,34,20151016
KP60,20151013,min_3,30,20151016
KPHX,20151013,min_3,73,20151016
KFAR,20151013,min_3,31,20151016
KINL,20151013,min_3,27,20151016
KSEA,20151013,max_3,70,20151016
KYKM,20151013,max_3,73,20151016
KUIL,20151013,max_3,66,20151016
KPDX,20151013,max_3,75,20151016
KLAX,20151013,max_3,76,20151016
KFAT,20151013,max_3,86,20151016
KCPR,20151013,max_3,68,20151016
KP60,20151013,max_3,62,20151016
KPHX,20151013,max_3,90,20151016
KFAR,20151013,max_3,47,20151016
KINL,20151013,max_3,41,20151016
KSEA,20151013,pop1_3,0,20151016
KYKM,20151013,pop1_3,0,20151016
KUIL,20151013,pop1_3,5,20151016
KPDX,20151013,pop1_3,0,20151016
KLAX,20151013,pop1_3,2,20151016
KFAT,20151013,pop1_3,7,20151016
KCPR,20151013,pop1_3,0,20151016
KP60,20151013,pop1_3,0,20151016
KPHX,20151013,pop1_3,26,20151016
KFAR,20151013,pop1_3,0,20151016
KINL,20151013,pop1_3,6,20151016
KSEA,20151013,pop2_3,4,20151016
KYKM,20151013,pop2_3,1,20151016
KUIL,20151013,pop2_3,11,20151016
KPDX,20151013,pop2_3,2,20151016
KLAX,20151013,pop2_3,12,20151016
KFAT,20151013,pop2_3,18,20151016
KCPR,20151013,pop2_3,0,20151016
KP60,20151013,pop2_3,0,20151016
KPHX,20151013,pop2_3,45,20151016
KFAR,20151013,pop2_3,1,20151016
KINL,20151013,pop2_3,5,20151016
KSEA,20151013,min_4,55,20151017
KYKM,20151013,min_4,50,20151017
KUIL,20151013,min_4,53,20151017
KPDX,20151013,min_4,56,20151017
KLAX,20151013,min_4,66,20151017
KFAT,20151013,min_4,61,20151017
KCPR,20151013,min_4,39,20151017
KP60,20151013,min_4,33,20151017
KPHX,20151013,min_4,71,20151017
KFAR,20151013,min_4,27,20151017
KINL,20151013,min_4,23,20151017
KSEA,20151013,max_4,62,20151017
KYKM,20151013,max_4,69,20151017
KUIL,20151013,max_4,62,20151017
KPDX,20151013,max_4,66,20151017
KLAX,20151013,max_4,77,20151017
KFAT,20151013,max_4,83,20151017
KCPR,20151013,max_4,71,20151017
KP60,20151013,max_4,61,20151017
KPHX,20151013,max_4,89,20151017
KFAR,20151013,max_4,52,20151017
KINL,20151013,max_4,45,20151017
KSEA,20151013,pop1_4,30,20151017
KYKM,20151013,pop1_4,12,20151017
KUIL,20151013,pop1_4,72,20151017
KPDX,20151013,pop1_4,38,20151017
KLAX,20151013,pop1_4,8,20151017
KFAT,20151013,pop1_4,3,20151017
KCPR,20151013,pop1_4,0,20151017
KP60,20151013,pop1_4,1,20151017
KPHX,20151013,pop1_4,45,20151017
KFAR,20151013,pop1_4,0,20151017
KINL,20151013,pop1_4,0,20151017
KSEA,20151013,pop2_4,78,20151017
KYKM,20151013,pop2_4,40,20151017
KUIL,20151013,pop2_4,82,20151017
KPDX,20151013,pop2_4,80,20151017
KLAX,20151013,pop2_4,8,20151017
KFAT,20151013,pop2_4,13,20151017
KCPR,20151013,pop2_4,1,20151017
KP60,20151013,pop2_4,2,20151017
KPHX,20151013,pop2_4,28,20151017
KFAR,20151013,pop2_4,0,20151017
KINL,20151013,pop2_4,0,20151017
KSEA,20151013,min_5,53,20151018
KYKM,20151013,min_5,48,20151018
KUIL,20151013,min_5,52,20151018
KPDX,20151013,min_5,53,20151018
KLAX,20151013,min_5,66,20151018
KFAT,20151013,min_5,59,20151018
KCPR,20151013,min_5,47,20151018
KP60,20151013,min_5,39,20151018
KPHX,20151013,min_5,69,20151018
KFAR,20151013,min_5,35,20151018
KINL,20151013,min_5,27,20151018
KSEA,20151013,max_5,61,20151018
KYKM,20151013,max_5,68,20151018
KUIL,20151013,max_5,61,20151018
KPDX,20151013,max_5,65,20151018
KLAX,20151013,max_5,76,20151018
KFAT,20151013,max_5,80,20151018
KCPR,20151013,max_5,71,20151018
KP60,20151013,max_5,55,20151018
KPHX,20151013,max_5,88,20151018
KFAR,20151013,max_5,61,20151018
KINL,20151013,max_5,53,20151018
KSEA,20151013,pop1_5,49,20151018
KYKM,20151013,pop1_5,18,20151018
KUIL,20151013,pop1_5,40,20151018
KPDX,20151013,pop1_5,35,20151018
KLAX,20151013,pop1_5,13,20151018
KFAT,20151013,pop1_5,20,20151018
KCPR,20151013,pop1_5,3,20151018
KP60,20151013,pop1_5,15,20151018
KPHX,20151013,pop1_5,14,20151018
KFAR,20151013,pop1_5,0,20151018
KINL,20151013,pop1_5,0,20151018
KSEA,20151013,pop2_5,38,20151018
KYKM,20151013,pop2_5,6,20151018
KUIL,20151013,pop2_5,53,20151018
KPDX,20151013,pop2_5,28,20151018
KLAX,20151013,pop2_5,21,20151018
KFAT,20151013,pop2_5,18,20151018
KCPR,20151013,pop2_5,3,20151018
KP60,20151013,pop2_5,62,20151018
KPHX,20151013,pop2_5,21,20151018
KFAR,20151013,pop2_5,1,20151018
KINL,20151013,pop2_5,1,20151018
KSEA,20151013,min_6,52,20151019
KYKM,20151013,min_6,47,20151019
KUIL,20151013,min_6,51,20151019
KPDX,20151013,min_6,52,20151019
KLAX,20151013,min_6,65,20151019
KFAT,20151013,min_6,57,20151019
KCPR,20151013,min_6,45,20151019
KP60,20151013,min_6,36,20151019
KPHX,20151013,min_6,67,20151019
KFAR,20151013,min_6,43,20151019
KINL,20151013,min_6,36,20151019
KSEA,20151013,max_6,60,20151019
KYKM,20151013,max_6,66,20151019
KUIL,20151013,max_6,61,20151019
KPDX,20151013,max_6,64,20151019
KLAX,20151013,max_6,76,20151019
KFAT,20151013,max_6,82,20151019
KCPR,20151013,max_6,63,20151019
KP60,20151013,max_6,48,20151019
KPHX,20151013,max_6,86,20151019
KFAR,20151013,max_6,64,20151019
KINL,20151013,max_6,58,20151019
KSEA,20151013,pop1_6,48,20151019
KYKM,20151013,pop1_6,14,20151019
KUIL,20151013,pop1_6,65,20151019
KPDX,20151013,pop1_6,35,20151019
KLAX,20151013,pop1_6,10,20151019
KFAT,20151013,pop1_6,5,20151019
KCPR,20151013,pop1_6,27,20151019
KP60,20151013,pop1_6,52,20151019
KPHX,20151013,pop1_6,24,20151019
KFAR,20151013,pop1_6,5,20151019
KINL,20151013,pop1_6,6,20151019
KSEA,20151013,pop2_6,61,20151019
KYKM,20151013,pop2_6,18,20151019
KUIL,20151013,pop2_6,63,20151019
KPDX,20151013,pop2_6,40,20151019
KLAX,20151013,pop2_6,7,20151019
KFAT,20151013,pop2_6,3,20151019
KCPR,20151013,pop2_6,30,20151019
KP60,20151013,pop2_6,42,20151019
KPHX,20151013,pop2_6,18,20151019
KFAR,20151013,pop2_6,11,20151019
KINL,20151013,pop2_6,14,20151019
KSEA,20151013,min_7,51,20151020
KYKM,20151013,min_7,46,20151020
KUIL,20151013,min_7,51,20151020
KPDX,20151013,min_7,52,20151020
KLAX,20151013,min_7,64,20151020
KFAT,20151013,min_7,57,20151020
KCPR,20151013,min_7,40,20151020
KP60,20151013,min_7,30,20151020
KPHX,20151013,min_7,65,20151020
KFAR,20151013,min_7,44,20151020
KINL,20151013,min_7,40,20151020
KSEA,20151013,max_7,63,20151020
KYKM,20151013,max_7,68,20151020
KUIL,20151013,max_7,62,20151020
KPDX,20151013,max_7,68,20151020
KLAX,20151013,max_7,78,20151020
KFAT,20151013,max_7,85,20151020
KCPR,20151013,max_7,58,20151020
KP60,20151013,max_7,47,20151020
KPHX,20151013,max_7,87,20151020
KFAR,20151013,max_7,60,20151020
KINL,20151013,max_7,55,20151020
KSEA,20151013,pop1_7,37,20151020
KYKM,20151013,pop1_7,11,20151020
KUIL,20151013,pop1_7,42,20151020
KPDX,20151013,pop1_7,22,20151020
KLAX,20151013,pop1_7,1,20151020
KFAT,20151013,pop1_7,1,20151020
KCPR,20151013,pop1_7,32,20151020
KP60,20151013,pop1_7,34,20151020
KPHX,20151013,pop1_7,9,20151020
KFAR,20151013,pop1_7,14,20151020
KINL,20151013,pop1_7,16,20151020
KSEA,20151013,pop2_7,32,20151020
KYKM,20151013,pop2_7,9,20151020
KUIL,20151013,pop2_7,51,20151020
KPDX,20151013,pop2_7,15,20151020
KLAX,20151013,pop2_7,0,20151020
KFAT,20151013,pop2_7,1,20151020
KCPR,20151013,pop2_7,28,20151020
KP60,20151013,pop2_7,25,20151020
KPHX,20151013,pop2_7,7,20151020
KFAR,20151013,pop2_7,26,20151020
KINL,20151013,pop2_7,33,20151020
KSEA,20151014,min_3,54,20151017
KYKM,20151014,min_3,48,20151017
KUIL,20151014,min_3,53,20151017
KPDX,20151014,min_3,54,20151017
KLAX,20151014,min_3,67,20151017
KFAT,20151014,min_3,61,20151017
KCPR,20151014,min_3,39,20151017
KP60,20151014,min_3,32,20151017
KPHX,20151014,min_3,71,20151017
KFAR,20151014,min_3,28,20151017
KINL,20151014,min_3,23,20151017
KSEA,20151014,max_3,61,20151017
KYKM,20151014,max_3,68,20151017
KUIL,20151014,max_3,62,20151017
KPDX,20151014,max_3,65,20151017
KLAX,20151014,max_3,77,20151017
KFAT,20151014,max_3,82,20151017
KCPR,20151014,max_3,73,20151017
KP60,20151014,max_3,61,20151017
KPHX,20151014,max_3,88,20151017
KFAR,20151014,max_3,53,20151017
KINL,20151014,max_3,45,20151017
KSEA,20151014,pop1_3,31,20151017
KYKM,20151014,pop1_3,10,20151017
KUIL,20151014,pop1_3,74,20151017
KPDX,20151014,pop1_3,45,20151017
KLAX,20151014,pop1_3,2,20151017
KFAT,20151014,pop1_3,4,20151017
KCPR,20151014,pop1_3,0,20151017
KP60,20151014,pop1_3,0,20151017
KPHX,20151014,pop1_3,66,20151017
KFAR,20151014,pop1_3,0,20151017
KINL,20151014,pop1_3,1,20151017
KSEA,20151014,pop2_3,90,20151017
KYKM,20151014,pop2_3,47,20151017
KUIL,20151014,pop2_3,93,20151017
KPDX,20151014,pop2_3,87,20151017
KLAX,20151014,pop2_3,6,20151017
KFAT,20151014,pop2_3,16,20151017
KCPR,20151014,pop2_3,1,20151017
KP60,20151014,pop2_3,2,20151017
KPHX,20151014,pop2_3,35,20151017
KFAR,20151014,pop2_3,0,20151017
KINL,20151014,pop2_3,2,20151017
KSEA,20151014,min_4,53,20151018
KYKM,20151014,min_4,46,20151018
KUIL,20151014,min_4,51,20151018
KPDX,20151014,min_4,52,20151018
KLAX,20151014,min_4,67,20151018
KFAT,20151014,min_4,58,20151018
KCPR,20151014,min_4,48,20151018
KP60,20151014,min_4,37,20151018
KPHX,20151014,min_4,69,20151018
KFAR,20151014,min_4,35,20151018
KINL,20151014,min_4,27,20151018
KSEA,20151014,max_4,60,20151018
KYKM,20151014,max_4,67,20151018
KUIL,20151014,max_4,61,20151018
KPDX,20151014,max_4,64,20151018
KLAX,20151014,max_4,76,20151018
KFAT,20151014,max_4,80,20151018
KCPR,20151014,max_4,72,20151018
KP60,20151014,max_4,52,20151018
KPHX,20151014,max_4,88,20151018
KFAR,20151014,max_4,61,20151018
KINL,20151014,max_4,53,20151018
KSEA,20151014,pop1_4,66,20151018
KYKM,20151014,pop1_4,15,20151018
KUIL,20151014,pop1_4,47,20151018
KPDX,20151014,pop1_4,37,20151018
KLAX,20151014,pop1_4,3,20151018
KFAT,20151014,pop1_4,7,20151018
KCPR,20151014,pop1_4,4,20151018
KP60,20151014,pop1_4,27,20151018
KPHX,20151014,pop1_4,15,20151018
KFAR,20151014,pop1_4,0,20151018
KINL,20151014,pop1_4,0,20151018
KSEA,20151014,pop2_4,56,20151018
KYKM,20151014,pop2_4,8,20151018
KUIL,20151014,pop2_4,71,20151018
KPDX,20151014,pop2_4,35,20151018
KLAX,20151014,pop2_4,9,20151018
KFAT,20151014,pop2_4,6,20151018
KCPR,20151014,pop2_4,8,20151018
KP60,20151014,pop2_4,78,20151018
KPHX,20151014,pop2_4,20,20151018
KFAR,20151014,pop2_4,0,20151018
KINL,20151014,pop2_4,0,20151018
KSEA,20151014,min_5,52,20151019
KYKM,20151014,min_5,46,20151019
KUIL,20151014,min_5,51,20151019
KPDX,20151014,min_5,52,20151019
KLAX,20151014,min_5,65,20151019
KFAT,20151014,min_5,56,20151019
KCPR,20151014,min_5,44,20151019
KP60,20151014,min_5,34,20151019
KPHX,20151014,min_5,67,20151019
KFAR,20151014,min_5,46,20151019
KINL,20151014,min_5,37,20151019
KSEA,20151014,max_5,60,20151019
KYKM,20151014,max_5,65,20151019
KUIL,20151014,max_5,61,20151019
KPDX,20151014,max_5,63,20151019
KLAX,20151014,max_5,76,20151019
KFAT,20151014,max_5,81,20151019
KCPR,20151014,max_5,63,20151019
KP60,20151014,max_5,47,20151019
KPHX,20151014,max_5,86,20151019
KFAR,20151014,max_5,67,20151019
KINL,20151014,max_5,58,20151019
KSEA,20151014,pop1_5,83,20151019
KYKM,20151014,pop1_5,30,20151019
KUIL,20151014,pop1_5,84,20151019
KPDX,20151014,pop1_5,68,20151019
KLAX,20151014,pop1_5,2,20151019
KFAT,20151014,pop1_5,1,20151019
KCPR,20151014,pop1_5,26,20151019
KP60,20151014,pop1_5,54,20151019
KPHX,20151014,pop1_5,30,20151019
KFAR,20151014,pop1_5,5,20151019
KINL,20151014,pop1_5,7,20151019
KSEA,20151014,pop2_5,61,20151019
KYKM,20151014,pop2_5,24,20151019
KUIL,20151014,pop2_5,44,20151019
KPDX,20151014,pop2_5,50,20151019
KLAX,20151014,pop2_5,4,20151019
KFAT,20151014,pop2_5,1,20151019
KCPR,20151014,pop2_5,36,20151019
KP60,20151014,pop2_5,54,20151019
KPHX,20151014,pop2_5,24,20151019
KFAR,20151014,pop2_5,16,20151019
KINL,20151014,pop2_5,27,20151019
KSEA,20151014,min_6,51,20151020
KYKM,20151014,min_6,44,20151020
KUIL,20151014,min_6,50,20151020
KPDX,20151014,min_6,50,20151020
KLAX,20151014,min_6,65,20151020
KFAT,20151014,min_6,56,20151020
KCPR,20151014,min_6,39,20151020
KP60,20151014,min_6,28,20151020
KPHX,20151014,min_6,65,20151020
KFAR,20151014,min_6,45,20151020
KINL,20151014,min_6,40,20151020
KSEA,20151014,max_6,61,20151020
KYKM,20151014,max_6,67,20151020
KUIL,20151014,max_6,62,20151020
KPDX,20151014,max_6,67,20151020
KLAX,20151014,max_6,79,20151020
KFAT,20151014,max_6,83,20151020
KCPR,20151014,max_6,56,20151020
KP60,20151014,max_6,45,20151020
KPHX,20151014,max_6,85,20151020
KFAR,20151014,max_6,61,20151020
KINL,20151014,max_6,56,20151020
KSEA,20151014,pop1_6,30,20151020
KYKM,20151014,pop1_6,6,20151020
KUIL,20151014,pop1_6,30,20151020
KPDX,20151014,pop1_6,20,20151020
KLAX,20151014,pop1_6,2,20151020
KFAT,20151014,pop1_6,0,20151020
KCPR,20151014,pop1_6,38,20151020
KP60,20151014,pop1_6,46,20151020
KPHX,20151014,pop1_6,13,20151020
KFAR,20151014,pop1_6,25,20151020
KINL,20151014,pop1_6,29,20151020
KSEA,20151014,pop2_6,28,20151020
KYKM,20151014,pop2_6,10,20151020
KUIL,20151014,pop2_6,44,20151020
KPDX,20151014,pop2_6,15,20151020
KLAX,20151014,pop2_6,1,20151020
KFAT,20151014,pop2_6,0,20151020
KCPR,20151014,pop2_6,39,20151020
KP60,20151014,pop2_6,32,20151020
KPHX,20151014,pop2_6,15,20151020
KFAR,20151014,pop2_6,23,20151020
KINL,20151014,pop2_6,32,20151020
KSEA,20151014,min_7,50,20151021
KYKM,20151014,min_7,44,20151021
KUIL,20151014,min_7,50,20151021
KPDX,20151014,min_7,49,20151021
KLAX,20151014,min_7,66,20151021
KFAT,20151014,min_7,56,20151021
KCPR,20151014,min_7,35,20151021
KP60,20151014,min_7,26,20151021
KPHX,20151014,min_7,63,20151021
KFAR,20151014,min_7,39,20151021
KINL,20151014,min_7,37,20151021
KSEA,20151014,max_7,60,20151021
KYKM,20151014,max_7,66,20151021
KUIL,20151014,max_7,61,20151021
KPDX,20151014,max_7,65,20151021
KLAX,20151014,max_7,82,20151021
KFAT,20151014,max_7,85,20151021
KCPR,20151014,max_7,59,20151021
KP60,20151014,max_7,48,20151021
KPHX,20151014,max_7,86,20151021
KFAR,20151014,max_7,55,20151021
KINL,20151014,max_7,50,20151021
KSEA,20151014,pop1_7,40,20151021
KYKM,20151014,pop1_7,14,20151021
KUIL,20151014,pop1_7,58,20151021
KPDX,20151014,pop1_7,27,20151021
KLAX,20151014,pop1_7,1,20151021
KFAT,20151014,pop1_7,0,20151021
KCPR,20151014,pop1_7,17,20151021
KP60,20151014,pop1_7,6,20151021
KPHX,20151014,pop1_7,10,20151021
KFAR,20151014,pop1_7,15,20151021
KINL,20151014,pop1_7,27,20151021
KSEA,20151014,pop2_7,56,20151021
KYKM,20151014,pop2_7,17,20151021
KUIL,20151014,pop2_7,62,20151021
KPDX,20151014,pop2_7,44,20151021
KLAX,20151014,pop2_7,0,20151021
KFAT,20151014,pop2_7,0,20151021
KCPR,20151014,pop2_7,8,20151021
KP60,20151014,pop2_7,7,20151021
KPHX,20151014,pop2_7,7,20151021
KFAR,20151014,pop2_7,10,20151021
KINL,20151014,pop2_7,21,20151021
KSEA,20151015,min_3,54,20151018
KYKM,20151015,min_3,48,20151018
KUIL,20151015,min_3,51,20151018
KPDX,20151015,min_3,53,20151018
KLAX,20151015,min_3,67,20151018
KFAT,20151015,min_3,59,20151018
